time;averageAirTemp
"2024-04-29 08:00:00";21.921666666667
"2024-04-29 09:00:00";23.123333333333
"2024-04-29 10:00:00";24.27
"2024-04-29 11:00:00";24.918333333333
"2024-04-29 12:00:00";25.635
"2024-04-29 13:00:00";26.048333333333
"2024-04-29 14:00:00";26.463333333333
"2024-04-29 15:00:00";26.156666666667
"2024-04-29 16:00:00";25.698333333333
"2024-04-29 17:00:00";24.176666666667
"2024-04-29 18:00:00";22.376666666667
"2024-04-29 19:00:00";21.015
"2024-04-29 20:00:00";19.621666666667
"2024-04-29 21:00:00";17.881666666667
"2024-04-29 22:00:00";16.405
"2024-04-29 23:00:00";14.601666666667
"2024-04-30 00:00:00";13.38
"2024-04-30 01:00:00";12.61
"2024-04-30 02:00:00";11.836666666667
"2024-04-30 03:00:00";10.833333333333
"2024-04-30 04:00:00";11.976666666667
"2024-04-30 05:00:00";14.873333333333
"2024-04-30 06:00:00";17.188333333333
"2024-04-30 07:00:00";19.47
"2024-04-30 08:00:00";21.638333333333
"2024-04-30 09:00:00";22.941666666667
"2024-04-30 10:00:00";24.385
"2024-04-30 11:00:00";25.606666666667
"2024-04-30 12:00:00";25.963333333333
"2024-04-30 13:00:00";25.916666666667
"2024-04-30 14:00:00";25.781666666667
"2024-04-30 15:00:00";25.266666666667
"2024-04-30 16:00:00";24.183333333333
"2024-04-30 17:00:00";22.76
"2024-04-30 18:00:00";21.043333333333
"2024-04-30 19:00:00";19.536666666667
"2024-04-30 20:00:00";18.173333333333
"2024-04-30 21:00:00";16.701666666667
"2024-04-30 22:00:00";14.973333333333
"2024-04-30 23:00:00";13.03
"2024-05-01 00:00:00";11.83
"2024-05-01 01:00:00";11.016666666667
"2024-05-01 02:00:00";10.313333333333
"2024-05-01 03:00:00";10.058333333333
"2024-05-01 04:00:00";11.643333333333
"2024-05-01 05:00:00";14.571666666667
"2024-05-01 06:00:00";16.408333333333
"2024-05-01 07:00:00";18.325
"2024-05-01 08:00:00";20.936666666667
"2024-05-01 09:00:00";22.301666666667
"2024-05-01 10:00:00";22.735
"2024-05-01 11:00:00";23.308333333333
"2024-05-01 12:00:00";23.605
"2024-05-01 13:00:00";23.791666666667
"2024-05-01 14:00:00";23.71
"2024-05-01 15:00:00";23.633333333333
"2024-05-01 16:00:00";22.983333333333
"2024-05-01 17:00:00";21.425
"2024-05-01 18:00:00";19.791666666667
"2024-05-01 19:00:00";18.771666666667
"2024-05-01 20:00:00";17.306666666667
"2024-05-01 21:00:00";15.275
"2024-05-01 22:00:00";15.615
"2024-05-01 23:00:00";14.631666666667
